rel_path,filename,page_count,pc1,pc2
Documents/legislative-mapping-for-data-retention/Fair Work Act 2009 (Cth) (Vol. 3).pdf,Fair Work Act 2009 (Cth) (Vol. 3).pdf,452,12.80735969543457,0.22482606768608093
Documents/legislative-mapping-for-data-retention/Fair Work Act 2009 (Cth) (Vol. 4).pdf,Fair Work Act 2009 (Cth) (Vol. 4).pdf,238,12.821303367614746,0.2040729820728302
Documents/legislative-mapping-for-data-retention/Fair Work Regulations 2009 (Cth).pdf,Fair Work Regulations 2009 (Cth).pdf,182,12.806023597717285,0.22609162330627441
Documents/legislative-mapping-for-data-retention/Health Records Act 2001 (Vic).pdf,Health Records Act 2001 (Vic).pdf,141,12.759659767150879,0.3448740243911743
Documents/legislative-mapping-for-data-retention/Privacy Act 1988 (Cth).pdf,Privacy Act 1988 (Cth).pdf,471,12.793604850769043,0.26698100566864014
Documents/legislative-mapping-for-data-retention/Privacy and Data Protection Act 2014 (Vic).pdf,Privacy and Data Protection Act 2014 (Vic).pdf,177,12.754108428955078,0.2872641682624817
Documents/legislative-mapping-for-data-retention/legislative-mapping-for-data-retention__GDPR.pdf,legislative-mapping-for-data-retention__GDPR.pdf,137,15.864099502563477,4.307252407073975
Documents/nda-review-test-documents/Complete_with_Docusign_Signed_Non-disclosure.pdf,Complete_with_Docusign_Signed_Non-disclosure.pdf,4,3.809431314468384,-9.69011116027832
Documents/nda-review-test-documents/Einride AB_BeammWave AB_NDA___EI598_19 November 2024.pdf,Einride AB_BeammWave AB_NDA___EI598_19 November 2024.pdf,5,16.555252075195312,2.1422178745269775
Documents/nda-review-test-documents/Einride AB_Catena AB_NDA___EI526_29 November 2023.pdf,Einride AB_Catena AB_NDA___EI526_29 November 2023.pdf,4,16.572927474975586,2.1340279579162598
Documents/nda-review-test-documents/Einride AB_Göteborgs Maskinteknik GMT AB_NDA___EI613_01 January 2025.pdf,Einride AB_Göteborgs Maskinteknik GMT AB_NDA___EI613_01 January 2025.pdf,4,3.804986000061035,-9.683244705200195
Documents/nda-review-test-documents/Einride AB_Sonoco Products Company_NDA___EI223_25 April 2024.pdf,Einride AB_Sonoco Products Company_NDA___EI223_25 April 2024.pdf,4,16.5865421295166,2.126012086868286
Documents/nda-review-test-documents/Einride AB_Telenor Sverige Aktiebolag_NDA___EI626_25 November 2024.pdf,Einride AB_Telenor Sverige Aktiebolag_NDA___EI626_25 November 2024.pdf,5,16.568693161010742,2.1948111057281494
Documents/nda-review-test-documents/NDA SBP Einride - receipt rgp55.pdf,NDA SBP Einride - receipt rgp55.pdf,5,16.519060134887695,2.2029123306274414
Documents/nda-review-test-documents/NDA_Einride_SFS executed.pdf,NDA_Einride_SFS executed.pdf,1,16.519956588745117,2.2181646823883057
Documents/request-for-further-information-case-documents/D5 (UK_EU) - Peru ITL (11 September 2020).pdf,D5 (UK_EU) - Peru ITL (11 September 2020).pdf,171,13.64365291595459,-1.0276437997817993
Documents/request-for-further-information-case-documents/D5 (UK_EU) - Peru ITL (13 February 2020).pdf,D5 (UK_EU) - Peru ITL (13 February 2020).pdf,36,13.652547836303711,-1.0546709299087524
Documents/request-for-further-information-case-documents/D5 (UK_EU) - Peru ITL (19 October 2020).pdf,D5 (UK_EU) - Peru ITL (19 October 2020).pdf,3,13.577156066894531,-1.003430962562561
Documents/request-for-further-information-case-documents/D5 (UK_EU) - Peru ITL (21 March 2020).pdf,D5 (UK_EU) - Peru ITL (21 March 2020).pdf,8,13.683456420898438,-1.0668249130249023
Documents/request-for-further-information-case-documents/D5 (UK_EU) - Peru ITL (29 June 2020).pdf,D5 (UK_EU) - Peru ITL (29 June 2020).pdf,13,13.594249725341797,-1.0294519662857056
Documents/request-for-further-information-case-documents/D5 - Peru ITL (20 August 2020).pdf,D5 - Peru ITL (20 August 2020).pdf,13,13.601296424865723,-1.019329309463501
Documents/s1-filings/TR15 - Aardvark S-1.pdf,TR15 - Aardvark S-1.pdf,282,15.149898529052734,7.938013553619385
Documents/s1-filings/TR15 - Aptevo S-1.pdf,TR15 - Aptevo S-1.pdf,55,15.192153930664062,7.892649173736572
Documents/s1-filings/TR15 - Aspira S-1.pdf,TR15 - Aspira S-1.pdf,38,15.197293281555176,7.895342826843262
Documents/s1-filings/TR15 - Aurion S-1.pdf,TR15 - Aurion S-1.pdf,300,15.155881881713867,7.933464050292969
Documents/s1-filings/TR15 - Intelligent Medicine S-1.pdf,TR15 - Intelligent Medicine S-1.pdf,204,15.185075759887695,7.893787860870361
Documents/s1-filings/TR15 - Moleculin S-1.pdf,TR15 - Moleculin S-1.pdf,64,15.206256866455078,7.876259803771973
Documents/s1-filings/TR15 - Organicell S-1 .pdf,TR15 - Organicell S-1 .pdf,149,15.1488676071167,7.95314884185791
Documents/s1-filings/TR15 - Praxis Precision Medicine S-1.pdf,TR15 - Praxis Precision Medicine S-1.pdf,305,15.174628257751465,7.929558277130127
Documents/s1-filings/TR15 - Prime Medicine S-1.pdf,TR15 - Prime Medicine S-1.pdf,372,15.151541709899902,7.943371295928955
Documents/s1-filings/TR15 - Processa.pdf,TR15 - Processa.pdf,51,15.190967559814453,7.900370121002197
Documents/s1-filings/TR15 - Tvardi Therapeutics S-1.pdf,TR15 - Tvardi Therapeutics S-1.pdf,535,15.136933326721191,7.971823692321777
Documents_2/Equity agreement/SAFE 1.pdf,SAFE 1.pdf,14,16.494375228881836,1.3243104219436646
Documents_2/Equity agreement/SAFE 2.pdf,SAFE 2.pdf,14,16.521116256713867,1.4194942712783813
Documents_2/Equity agreement/SAFE_2.da.pdf,SAFE_2.da.pdf,14,16.427656173706055,1.752453088760376
Documents_2/Equity agreement/SAFE_2.de.pdf,SAFE_2.de.pdf,14,16.472171783447266,1.6672285795211792
Documents_2/Equity agreement/SAFE_2.fi.pdf,SAFE_2.fi.pdf,14,16.4427547454834,1.590087890625
Documents_2/Equity agreement/SAFE_2.nb.pdf,SAFE_2.nb.pdf,14,16.436248779296875,1.732908010482788
Documents_2/Equity agreement/SAFE_2.sv.pdf,SAFE_2.sv.pdf,14,16.343420028686523,1.739493489265442
Documents_2/Excel/Financial Sample.xlsx,Financial Sample.xlsx,22,11.052812576293945,6.92423152923584
Documents_2/Excel/Financial_Sample_First_100_Rows.xlsx,Financial_Sample_First_100_Rows.xlsx,3,11.048641204833984,6.947949409484863
Documents_2/Excel/Financial_Sample_First_10_Rows.xlsx,Financial_Sample_First_10_Rows.xlsx,1,11.223565101623535,6.668419361114502
Documents_2/Excel/Financial_Sample_First_300_Rows.xlsx,Financial_Sample_First_300_Rows.xlsx,10,11.067501068115234,6.921228408813477
Documents_2/Excel/Financial_Sample_First_50_Rows.xlsx,Financial_Sample_First_50_Rows.xlsx,2,11.046150207519531,6.920996189117432
Documents_2/Excel/extended_financial_data_2023_2025.xlsx,extended_financial_data_2023_2025.xlsx,1,11.568577766418457,6.506784439086914
Documents_2/Excel/financial_data_2025.xlsx,financial_data_2025.xlsx,1,11.550814628601074,6.519195556640625
Documents_2/Invoices/2023-07-04_02581_A1807_simfin-analytics.pdf,2023-07-04_02581_A1807_simfin-analytics.pdf,1,19.54923439025879,13.549917221069336
Documents_2/Invoices/20240211.pdf,20240211.pdf,2,19.570960998535156,13.88710880279541
Documents_2/Invoices/20240211_006.pdf,20240211_006.pdf,2,19.564231872558594,13.878519058227539
Documents_2/Invoices/20240327_002.pdf,20240327_002.pdf,2,19.578189849853516,13.920350074768066
Documents_2/Invoices/20240327_009.pdf,20240327_009.pdf,1,19.57994270324707,13.911456108093262
Documents_2/Invoices/20240327_HOTEL.pdf,20240327_HOTEL.pdf,1,19.619461059570312,13.77352237701416
Documents_2/Invoices/20240909_Hilton.pdf,20240909_Hilton.pdf,2,19.679506301879883,13.89243221282959
Documents_2/Invoices/4836212534.pdf,4836212534.pdf,2,19.63637924194336,13.237146377563477
Documents_2/Invoices/Atlassian_PaymentConfirmation_AT-215508940.pdf,Atlassian_PaymentConfirmation_AT-215508940.pdf,3,19.614578247070312,13.231050491333008
Documents_2/Invoices/Calendly-invoice_3189846.pdf,Calendly-invoice_3189846.pdf,1,19.609018325805664,13.229107856750488
Documents_2/Invoices/FV_FS_22_09_51.pdf,FV_FS_22_09_51.pdf,1,19.604318618774414,13.276060104370117
Documents_2/Invoices/Invoice _ TeamGantt-May.pdf,Invoice _ TeamGantt-May.pdf,1,17.908132553100586,14.450175285339355
Documents_2/Invoices/Invoice-Storyblok-april23-76253815-0004.pdf,Invoice-Storyblok-april23-76253815-0004.pdf,1,19.60807991027832,13.254366874694824
Documents_2/Invoices/NaturalReaders-Invoice-B172FB37-0003.pdf,NaturalReaders-Invoice-B172FB37-0003.pdf,1,19.602014541625977,13.237274169921875
Documents_2/Invoices/Redacted bank statements.pdf,Redacted bank statements.pdf,136,11.525514602661133,5.7011799812316895
Documents_2/Invoices/Srivastava_et_al_2014_Dropout.pdf,Srivastava_et_al_2014_Dropout.pdf,30,-9.0202054977417,-1.5593719482421875
Documents_2/Invoices/Userpilot-Invoice-5340DF53-0001.pdf,Userpilot-Invoice-5340DF53-0001.pdf,1,19.633115768432617,13.200774192810059
Documents_2/Invoices/allomoncoco_20240918_009.pdf,allomoncoco_20240918_009.pdf,1,19.730119705200195,14.074150085449219
Documents_2/Invoices/aral_20240926.pdf,aral_20240926.pdf,2,19.380674362182617,13.921560287475586
Documents_2/Invoices/bageterie_20240715_015.pdf,bageterie_20240715_015.pdf,1,19.328962326049805,14.010708808898926
Documents_2/Invoices/bastardburger_20240210.pdf,bastardburger_20240210.pdf,1,19.54842758178711,13.896744728088379
Documents_2/Invoices/ben_20240918_008.pdf,ben_20240918_008.pdf,1,19.69955825805664,14.052491188049316
Documents_2/Invoices/bioburger_20240327_004.pdf,bioburger_20240327_004.pdf,2,19.6689453125,14.045729637145996
Documents_2/Invoices/bioburger_20240327_010.pdf,bioburger_20240327_010.pdf,2,19.69877815246582,14.059632301330566
Documents_2/Invoices/blockhouse_20240528_007.pdf,blockhouse_20240528_007.pdf,1,19.4492130279541,13.858065605163574
Documents_2/Invoices/brauhaus_20240420_001.pdf,brauhaus_20240420_001.pdf,1,19.48678207397461,13.821916580200195
Documents_2/Invoices/burgerbar_20240306.pdf,burgerbar_20240306.pdf,1,19.615385055541992,13.95398235321045
Documents_2/Invoices/burgerking_20240113_004.pdf,burgerking_20240113_004.pdf,2,19.478124618530273,13.843689918518066
Documents_2/Invoices/burgerking_20240211_001.pdf,burgerking_20240211_001.pdf,2,19.396690368652344,13.928814888000488
Documents_2/Invoices/burgerking_20240306_002.pdf,burgerking_20240306_002.pdf,2,19.494171142578125,13.8358154296875
Documents_2/Invoices/burgerking_20240327.pdf,burgerking_20240327.pdf,2,19.487163543701172,13.881778717041016
Documents_2/Invoices/burgerking_20240508.pdf,burgerking_20240508.pdf,2,19.484546661376953,13.845070838928223
Documents_2/Invoices/burgerking_20240715_011.pdf,burgerking_20240715_011.pdf,2,19.465288162231445,13.847926139831543
Documents_2/Invoices/burgerking_20240715_012.pdf,burgerking_20240715_012.pdf,2,19.390066146850586,13.897769927978516
Documents_2/Invoices/ccm19-invoice-november-70128793.pdf,ccm19-invoice-november-70128793.pdf,1,19.53964614868164,13.583486557006836
Documents_2/Invoices/central_park_20240327_006.pdf,central_park_20240327_006.pdf,1,19.716049194335938,14.057629585266113
Documents_2/Invoices/cheesecakefactory_20240528_003.pdf,cheesecakefactory_20240528_003.pdf,1,19.666828155517578,14.028861999511719
Documents_2/Invoices/cloudone_20241101_Rechnung.pdf,cloudone_20241101_Rechnung.pdf,1,19.591039657592773,13.767215728759766
Documents_2/Invoices/cloudone_25240713.pdf,cloudone_25240713.pdf,1,19.580541610717773,13.779768943786621
Documents_2/Invoices/cyberport_20240213.pdf,cyberport_20240213.pdf,1,19.452537536621094,13.794550895690918
Documents_2/Invoices/deichman_20240514_001.pdf,deichman_20240514_001.pdf,1,19.444995880126953,13.835143089294434
Documents_2/Invoices/dm_20240407.pdf,dm_20240407.pdf,1,19.450180053710938,13.794913291931152
Documents_2/Invoices/dm_20240701.pdf,dm_20240701.pdf,1,19.502891540527344,13.828736305236816
Documents_2/Invoices/dm_20240809.pdf,dm_20240809.pdf,1,19.459033966064453,13.802433967590332
Documents_2/Invoices/dochilak_20240327_005.pdf,dochilak_20240327_005.pdf,1,19.728256225585938,14.069387435913086
Documents_2/Invoices/dongiovanni_20240113.pdf,dongiovanni_20240113.pdf,2,19.477840423583984,13.832218170166016
Documents_2/Invoices/eggsmart_20240715_004.pdf,eggsmart_20240715_004.pdf,1,19.722143173217773,14.065000534057617
Documents_2/Invoices/eggspectation_20240715_002.pdf,eggspectation_20240715_002.pdf,1,19.715856552124023,14.060296058654785
Documents_2/Invoices/eggspectation_20240715_010.pdf,eggspectation_20240715_010.pdf,1,19.74994659423828,14.097704887390137
Documents_2/Invoices/eggspectation_20240918_007.pdf,eggspectation_20240918_007.pdf,1,19.72496795654297,14.080061912536621
Documents_2/Invoices/eltoro_20240906_003.pdf,eltoro_20240906_003.pdf,1,19.476930618286133,13.830113410949707
Documents_2/Invoices/extrablatt_20240222_001.pdf,extrablatt_20240222_001.pdf,2,19.469533920288086,13.838622093200684
Documents_2/Invoices/fiveguys_20240222.pdf,fiveguys_20240222.pdf,1,19.517356872558594,13.838611602783203
Documents_2/Invoices/fiveguys_20240918_016.pdf,fiveguys_20240918_016.pdf,1,19.710067749023438,14.070455551147461
Documents_2/Invoices/fiver-march-FI15636047324.pdf,fiver-march-FI15636047324.pdf,1,19.608264923095703,13.261984825134277
Documents_2/Invoices/goasia_20240514.pdf,goasia_20240514.pdf,1,19.451438903808594,13.851537704467773
Documents_2/Invoices/happyitaly_20240306_001.pdf,happyitaly_20240306_001.pdf,1,19.62332534790039,13.951008796691895
Documents_2/Invoices/invoice_Aaron Bergman_36258.pdf,invoice_Aaron Bergman_36258.pdf,1,19.687171936035156,13.178394317626953
Documents_2/Invoices/invoice_Aaron Bergman_36259.pdf,invoice_Aaron Bergman_36259.pdf,1,19.667890548706055,13.155179023742676
Documents_2/Invoices/invoice_Aaron Bergman_36260.pdf,invoice_Aaron Bergman_36260.pdf,1,19.65797233581543,13.13712215423584
Documents_2/Invoices/invoice_Aaron Bergman_39519.pdf,invoice_Aaron Bergman_39519.pdf,1,19.670488357543945,13.139181137084961
Documents_2/Invoices/invoice_Aaron Hawkins_36652.pdf,invoice_Aaron Hawkins_36652.pdf,1,19.668926239013672,13.137529373168945
Documents_2/Invoices/invoice_Aaron Hawkins_37425.pdf,invoice_Aaron Hawkins_37425.pdf,1,19.67367172241211,13.130229949951172
Documents_2/Invoices/invoice_Aaron Hawkins_38460.pdf,invoice_Aaron Hawkins_38460.pdf,1,19.669597625732422,13.14119815826416
Documents_2/Invoices/invoice_Aaron Hawkins_38461.pdf,invoice_Aaron Hawkins_38461.pdf,1,19.661460876464844,13.127472877502441
Documents_2/Invoices/invoice_Aaron Hawkins_40100.pdf,invoice_Aaron Hawkins_40100.pdf,1,19.665668487548828,13.138383865356445
Documents_2/Invoices/invoice_Aaron Hawkins_40101.pdf,invoice_Aaron Hawkins_40101.pdf,1,19.668506622314453,13.129289627075195
Documents_2/Invoices/invoice_Aaron Hawkins_4820.pdf,invoice_Aaron Hawkins_4820.pdf,1,19.672286987304688,13.132884979248047
Documents_2/Invoices/invoice_Aaron Hawkins_6817.pdf,invoice_Aaron Hawkins_6817.pdf,1,19.670612335205078,13.128910064697266
Documents_2/Invoices/jensen_20240211_002.pdf,jensen_20240211_002.pdf,1,19.391801834106445,13.986506462097168
Documents_2/Invoices/l3b_20240918_014.pdf,l3b_20240918_014.pdf,1,19.697874069213867,14.070666313171387
Documents_2/Invoices/lacocina_20240528_001.pdf,lacocina_20240528_001.pdf,1,19.42580795288086,13.979193687438965
Documents_2/Invoices/luckylouie_20240529_001.pdf,luckylouie_20240529_001.pdf,1,19.576221466064453,13.975817680358887
Documents_2/Invoices/ludwig_20240809_001.pdf,ludwig_20240809_001.pdf,1,19.490873336791992,13.817831039428711
Documents_2/Invoices/ludwwig_20240715_007.pdf,ludwwig_20240715_007.pdf,1,19.455772399902344,13.829585075378418
Documents_2/Invoices/maxburger_20240211_003.pdf,maxburger_20240211_003.pdf,1,19.518898010253906,13.92967414855957
Documents_2/Invoices/mcdonald_20240529.pdf,mcdonald_20240529.pdf,1,19.587646484375,13.967536926269531
Documents_2/Invoices/mcdonalds_20240906.pdf,mcdonalds_20240906.pdf,1,19.507869720458984,13.82856559753418
Documents_2/Invoices/mcdonalds_20240918_017.pdf,mcdonalds_20240918_017.pdf,1,19.505033493041992,13.841943740844727
Documents_2/Invoices/mediamarkt_20240427_001.pdf,mediamarkt_20240427_001.pdf,2,19.460233688354492,13.803079605102539
Documents_2/Invoices/merged_invoices.pdf,merged_invoices.pdf,15,19.665700912475586,13.167725563049316
Documents_2/Invoices/mississipi_20240906_002.pdf,mississipi_20240906_002.pdf,1,19.4898738861084,13.788081169128418
Documents_2/Invoices/motelone_20240203.pdf,motelone_20240203.pdf,2,19.610361099243164,13.773649215698242
Documents_2/Invoices/motelone_20240302.pdf,motelone_20240302.pdf,1,19.58216667175293,13.770421028137207
Documents_2/Invoices/motelone_20240627.pdf,motelone_20240627.pdf,1,19.59807777404785,13.784374237060547
Documents_2/Invoices/oldnavy_20240528_006.pdf,oldnavy_20240528_006.pdf,1,19.590396881103516,13.935004234313965
Documents_2/Invoices/oldnavy_20240918_012.pdf,oldnavy_20240918_012.pdf,1,19.722881317138672,14.066322326660156
Documents_2/Invoices/oldnavy_20240918_013.pdf,oldnavy_20240918_013.pdf,1,19.66023063659668,13.967024803161621
Documents_2/Invoices/parkhaus_20240113_001.pdf,parkhaus_20240113_001.pdf,1,19.271137237548828,14.058146476745605
Documents_2/Invoices/patisserie_20240918_005.pdf,patisserie_20240918_005.pdf,1,19.7344970703125,14.08017635345459
Documents_2/Invoices/pizzaturm_20240113_003.pdf,pizzaturm_20240113_003.pdf,1,19.454509735107422,13.839951515197754
Documents_2/Invoices/pizzeria_20240918_018.pdf,pizzeria_20240918_018.pdf,1,19.70696449279785,14.058433532714844
Documents_2/Invoices/premierinn_20240221.pdf,premierinn_20240221.pdf,1,19.555810928344727,13.76664924621582
Documents_2/Invoices/premierinn_20240326.pdf,premierinn_20240326.pdf,1,19.594301223754883,13.752470970153809
Documents_2/Invoices/receipt-2023-11-13T19 33 42.140Z.pdf,receipt-2023-11-13T19 33 42.140Z.pdf,2,19.631793975830078,13.203543663024902
Documents_2/Invoices/rewe_20240729_001.pdf,rewe_20240729_001.pdf,1,19.45825958251953,13.82300090789795
Documents_2/Invoices/rewe_20240729_002.pdf,rewe_20240729_002.pdf,1,19.47567367553711,13.826013565063477
Documents_2/Invoices/rewe_20240906_004.pdf,rewe_20240906_004.pdf,1,19.429128646850586,13.815452575683594
Documents_2/Invoices/saturn_20240427.pdf,saturn_20240427.pdf,2,19.43953514099121,13.828385353088379
Documents_2/Invoices/saturn_20240509.pdf,saturn_20240509.pdf,2,19.440889358520508,13.842142105102539
Documents_2/Invoices/semrush-april-invoice.pdf,semrush-april-invoice.pdf,1,19.587589263916016,13.288792610168457
Documents_2/Invoices/seoultrip_20240701_002.pdf,seoultrip_20240701_002.pdf,1,19.36207389831543,13.77231502532959
Documents_2/Invoices/sleepwalker_20240918_004.pdf,sleepwalker_20240918_004.pdf,1,19.377613067626953,13.964079856872559
Documents_2/Invoices/spaceneedle_20240528_005.pdf,spaceneedle_20240528_005.pdf,1,19.271358489990234,14.05937671661377
Documents_2/Invoices/stadler_20240222_m.pdf,stadler_20240222_m.pdf,2,19.47517204284668,13.800104141235352
Documents_2/Invoices/star_20240113_002.pdf,star_20240113_002.pdf,2,19.429136276245117,13.877839088439941
Documents_2/Invoices/starbucks_20240211_004.pdf,starbucks_20240211_004.pdf,1,19.543107986450195,13.92192268371582
Documents_2/Invoices/tablerock_20240715_009.pdf,tablerock_20240715_009.pdf,1,19.734344482421875,14.070510864257812
Documents_2/Invoices/tapatape_20240327_007.pdf,tapatape_20240327_007.pdf,1,19.685562133789062,14.006046295166016
Documents_2/Invoices/thelodge_20240715_001.pdf,thelodge_20240715_001.pdf,1,19.696796417236328,14.051919937133789
Documents_2/Invoices/thelodge_20240715_006.pdf,thelodge_20240715_006.pdf,1,19.706235885620117,14.054342269897461
Documents_2/Invoices/timhorton_20240918_011.pdf,timhorton_20240918_011.pdf,1,19.73345184326172,14.076672554016113
Documents_2/Invoices/timhorton_20240918_015.pdf,timhorton_20240918_015.pdf,1,19.71746826171875,14.061574935913086
Documents_2/Invoices/toom_20240906_001.pdf,toom_20240906_001.pdf,2,19.458127975463867,13.848828315734863
Documents_2/Invoices/wholefood_20240528_003.pdf,wholefood_20240528_003.pdf,1,19.56672477722168,13.876470565795898
Documents_2/Invoices/wholefoods_20240528_002.pdf,wholefoods_20240528_002.pdf,1,19.61083984375,14.005352020263672
Documents_2/annual_report/2024-lbg-annual-report.pdf,2024-lbg-annual-report.pdf,338,14.669259071350098,8.433856964111328
Documents_2/annual_report/250219-annual-report-and-accounts-2024.pdf,250219-annual-report-and-accounts-2024.pdf,460,14.658982276916504,8.458099365234375
Documents_2/annual_report/AR2024_FINAL_en.pdf,AR2024_FINAL_en.pdf,494,14.61436653137207,8.423900604248047
Documents_2/annual_report/AstraZeneca_AR_2024.pdf,AstraZeneca_AR_2024.pdf,248,14.641608238220215,8.454337120056152
Documents_2/annual_report/Atlas Copco.pdf,Atlas Copco.pdf,169,14.673487663269043,8.34605884552002
Documents_2/annual_report/Ericsson.pdf,Ericsson.pdf,244,14.654867172241211,8.349359512329102
Documents_2/annual_report/HM-Group-Annual-and-sustainability-report-2024.pdf,HM-Group-Annual-and-sustainability-report-2024.pdf,87,14.638734817504883,8.388521194458008
Documents_2/annual_report/Novonesis_Annual_Report_2024.pdf,Novonesis_Annual_Report_2024.pdf,213,14.63372802734375,8.397273063659668
Documents_2/annual_report/STORAENSO_Annual_Report_2024.pdf,STORAENSO_Annual_Report_2024.pdf,223,14.658705711364746,8.388425827026367
Documents_2/annual_report/Sandvik.pdf,Sandvik.pdf,160,14.649295806884766,8.360737800598145
Documents_2/annual_report/Starbucks-Fiscal-2024-Annual-Report.de.pdf,Starbucks-Fiscal-2024-Annual-Report.de.pdf,109,14.947948455810547,8.714496612548828
Documents_2/annual_report/Starbucks-Fiscal-2024-Annual-Report.fi.pdf,Starbucks-Fiscal-2024-Annual-Report.fi.pdf,109,14.900659561157227,8.68980598449707
Documents_2/annual_report/Starbucks-Fiscal-2024-Annual-Report.sv.pdf,Starbucks-Fiscal-2024-Annual-Report.sv.pdf,109,14.905069351196289,8.679420471191406
Documents_2/annual_report/Swedbank.pdf,Swedbank.pdf,386,14.671161651611328,8.376164436340332
Documents_2/annual_report/ncc-annual--and-sustainability-report-without-bookmarks.pdf,ncc-annual--and-sustainability-report-without-bookmarks.pdf,140,14.64063549041748,8.36044692993164
Documents_2/annual_report/nokia-annual-report-2024.pdf,nokia-annual-report-2024.pdf,299,14.639948844909668,8.376974105834961
Documents_2/annual_report/novo-nordisk-annual-report-2024.pdf,novo-nordisk-annual-report-2024.pdf,152,14.650146484375,8.415035247802734
Documents_2/annual_report/scania-annual-and-sustainability-report-2024.pdf,scania-annual-and-sustainability-report-2024.pdf,176,14.63804817199707,8.36054801940918
Documents_2/annual_report/shell-annual-report-2024.pdf,shell-annual-report-2024.pdf,481,14.663655281066895,8.429126739501953
Documents_2/annual_report/unilever-annual-report-and-accounts-2024.pdf,unilever-annual-report-and-accounts-2024.pdf,305,14.611832618713379,8.463088989257812
Documents_2/annual_report/volvo-group-annual-report-2024.pdf,volvo-group-annual-report-2024.pdf,220,14.648238182067871,8.355074882507324
Documents_2/board_meeting_minutes/June 28 2023 Annual Board Meeting Minutes.pdf,June 28 2023 Annual Board Meeting Minutes.pdf,2,12.59441089630127,29.668777465820312
Documents_2/board_meeting_minutes/f8_boardresolution-iwin.pdf,f8_boardresolution-iwin.pdf,4,16.11770248413086,0.47470980882644653
Documents_2/coc/ebay coc.pdf,ebay coc.pdf,64,16.47882843017578,9.810482025146484
Documents_2/coc/sap-supplier-code-of-conduct-englishglobal.pdf,sap-supplier-code-of-conduct-englishglobal.pdf,16,16.451305389404297,9.797240257263184
Documents_2/court_decisions/Benschop v EUIPO - Seven Bell Group (ALWAYS RUN 4PRESIDENT).pdf,Benschop v EUIPO - Seven Bell Group (ALWAYS RUN 4PRESIDENT).pdf,15,13.488935470581055,0.18672792613506317
Documents_2/court_decisions/Cooper Tire & Rubber Co & Ors v Shell Chemicals UK Ltd & Ors.pdf,Cooper Tire & Rubber Co & Ors v Shell Chemicals UK Ltd & Ors.pdf,28,13.491671562194824,0.19037476181983948
Documents_2/court_decisions/Debra Elizabeth Adjei v The Official Receiver & Anor.pdf,Debra Elizabeth Adjei v The Official Receiver & Anor.pdf,23,13.439735412597656,0.2051914930343628
Documents_2/court_decisions/Jin Fu Chinese Takeaway Limited v The Commissioners for HMRC.pdf,Jin Fu Chinese Takeaway Limited v The Commissioners for HMRC.pdf,18,13.478448867797852,0.21259468793869019
Documents_2/court_decisions/Lloyds Banking Group Plc & Ors v Revenue And Customs & Anor.pdf,Lloyds Banking Group Plc & Ors v Revenue And Customs & Anor.pdf,60,13.462550163269043,0.20238429307937622
Documents_2/court_decisions/NJA 1981 s. 683 _ lagen.nu.pdf,NJA 1981 s. 683 _ lagen.nu.pdf,8,18.135452270507812,4.580645561218262
Documents_2/court_decisions/NJA 1986 s. 115.pdf,NJA 1986 s. 115.pdf,3,12.595255851745605,29.674116134643555
Documents_2/court_decisions/NJA 1991 s. 138 _ lagen.nu.pdf,NJA 1991 s. 138 _ lagen.nu.pdf,4,18.13222312927246,4.577978610992432
Documents_2/court_decisions/NJA 1994 s. 194 _ lagen.nu.pdf,NJA 1994 s. 194 _ lagen.nu.pdf,8,18.140424728393555,4.586491584777832
Documents_2/court_decisions/NJA 2000 s. 490 _ lagen.nu.pdf,NJA 2000 s. 490 _ lagen.nu.pdf,6,18.134986877441406,4.580044269561768
Documents_2/court_decisions/NJA 2004 s. 840 _ lagen.nu.pdf,NJA 2004 s. 840 _ lagen.nu.pdf,17,18.157251358032227,4.601700782775879
Documents_2/court_decisions/NJA 2007 s. 862 _ lagen.nu.pdf,NJA 2007 s. 862 _ lagen.nu.pdf,9,18.142982482910156,4.58845853805542
Documents_2/court_decisions/NJA 2008 s. 946 _ lagen.nu.pdf,NJA 2008 s. 946 _ lagen.nu.pdf,12,18.146080017089844,4.593175411224365
Documents_2/court_decisions/NJA 2009 s. 128 _ lagen.nu.pdf,NJA 2009 s. 128 _ lagen.nu.pdf,10,18.13105010986328,4.576292037963867
Documents_2/court_decisions/NJA 2010 s. 363 _ lagen.nu.pdf,NJA 2010 s. 363 _ lagen.nu.pdf,9,18.144277572631836,4.590559005737305
Documents_2/court_decisions/NJA 2011 s. 411 _ lagen.nu.pdf,NJA 2011 s. 411 _ lagen.nu.pdf,9,18.1413631439209,4.592268943786621
Documents_2/court_decisions/NJA 2012 s. 1038 _ lagen.nu.pdf,NJA 2012 s. 1038 _ lagen.nu.pdf,26,18.129865646362305,4.576624870300293
Documents_2/court_decisions/NJA 2012 s. 211 _ lagen.nu.pdf,NJA 2012 s. 211 _ lagen.nu.pdf,25,18.15719223022461,4.609669208526611
Documents_2/court_decisions/NJA 2013 s. 145 _ lagen.nu.pdf,NJA 2013 s. 145 _ lagen.nu.pdf,49,18.151273727416992,4.597872734069824
Documents_2/court_decisions/NJA 2013 s. 746 _ lagen.nu.pdf,NJA 2013 s. 746 _ lagen.nu.pdf,12,18.130199432373047,4.578729629516602
Documents_2/court_decisions/NJA 2013 s. 842.pdf,NJA 2013 s. 842.pdf,17,18.128263473510742,4.572850227355957
